"TOA5","Vilm-3","CR1000","E7307","CR1000.Std.27","CPU:Vilm.CR1","8424","Sensors"
"TIMESTAMP","RECORD","DiffV_Avg(1)","DiffV_Avg(2)","DiffV_Avg(3)","DiffV_Avg(4)","DiffV_Avg(5)","DiffV_Avg(6)","DiffV_Avg(7)","DiffV_Avg(8)","DiffV_Avg(9)","FullBR_Avg(1)","FullBR_Avg(2)","FullBR_Avg(3)","FullBR_Avg(4)","FullBR_Avg(5)"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV/V","mV/V","mV/V","mV/V","mV/V"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2014-12-19 03:00:00",9742,-0.001158968,"NAN","NAN",0.01572885,"NAN","NAN","NAN","NAN","NAN",3605.115,2481.404,2888.265,2096.898,2193.77
"2014-12-19 04:00:00",9802,-0.001158914,"NAN","NAN",0.015397,"NAN","NAN","NAN","NAN","NAN",3603.936,2480.873,2888.514,2098.57,2193.214
"2014-12-19 05:00:00",9862,-0.001324384,"NAN","NAN",0.01456822,"NAN","NAN","NAN","NAN","NAN",3604.064,2478.725,2888.617,2100.88,2197.018
"2014-12-19 06:00:00",9922,-0.001324574,"NAN","NAN",0.01606046,"NAN","NAN","NAN","NAN","NAN",3603.723,2480.727,2889.089,2098.446,2193.83
"2014-12-19 07:00:00",9982,-0.001324429,"NAN","NAN",0.003311072,"NAN","NAN","NAN","NAN","NAN",3604.794,2478.715,2888.605,2098.635,2195.519
"2014-12-19 08:00:00",10042,-0.0006623084,"NAN","NAN",0.002649233,"NAN","NAN","NAN","NAN","NAN",3603.461,2479.802,2888.134,2099.039,2193.67
"2014-12-19 09:00:00",10102,-0.000993398,"NAN","NAN",0.001158964,"NAN","NAN","NAN","NAN","NAN",3604.401,2481.425,2889.78,2098.406,2194.534
"2014-12-19 10:00:00",10162,-0.0003311092,"NAN","NAN",0.002152209,"NAN","NAN","NAN","NAN","NAN",3604.808,2482.451,2889.361,2099.389,2197.017
"2014-12-19 11:00:00",10222,-0.0001655571,"NAN","NAN",-0.0001655571,"NAN","NAN","NAN","NAN","NAN",3604.064,2480.961,2888.617,2098.644,2194.037
"2014-12-19 12:00:00",10282,0,"NAN","NAN",0.001821088,"NAN","NAN","NAN","NAN","NAN",3604.064,2478.725,2888.617,2098.644,2192.547
"2014-12-19 13:00:00",10342,0,"NAN","NAN",0.001821026,"NAN","NAN","NAN","NAN","NAN",3605.554,2478.725,2888.617,2099.389,2194.037
"2014-12-19 14:00:00",10402,0,"NAN","NAN",-0.00099323,"NAN","NAN","NAN","NAN","NAN",3606.591,2482.652,2890.341,2098.069,2194.96
"2014-12-19 15:00:00",10462,-0.001324321,"NAN","NAN",-0.0004966202,"NAN","NAN","NAN","NAN","NAN",3606.905,2483.614,2889.102,2101.233,2194.406
"2014-12-19 16:00:00",10522,-0.0006621944,"NAN","NAN",-0.001986583,"NAN","NAN","NAN","NAN","NAN",3606.165,2484.363,2889.106,2098.255,2194.409
"2014-12-19 17:00:00",10582,0.0006621754,"NAN","NAN",0.003641965,"NAN","NAN","NAN","NAN","NAN",3607.656,2482.127,2890.597,2098.255,2195.9
"2014-12-19 18:00:00",10642,-0.001986735,"NAN","NAN",0.005794641,"NAN","NAN","NAN","NAN","NAN",3610.387,2485.449,2892.484,2099.287,2194.71
"2014-12-19 19:00:00",10702,-0.002814828,"NAN","NAN",0.00711986,"NAN","NAN","NAN","NAN","NAN",3612.741,2485.53,2894.07,2100.102,2195.527
"2014-12-19 20:00:00",10762,0.002318011,"NAN","NAN",0.0119212,"NAN","NAN","NAN","NAN","NAN",3611.25,2484.785,2891.088,2099.356,2195.527
"2014-12-19 21:00:00",10822,0.003145726,"NAN","NAN",0.01556306,"NAN","NAN","NAN","NAN","NAN",3611.273,2487.037,2891.106,2099.369,2198.523
"2014-12-19 22:00:00",10882,0.0006623176,"NAN","NAN",0.01407425,"NAN","NAN","NAN","NAN","NAN",3608.968,2488.995,2891.648,2102.746,2195.953
"2014-12-19 23:00:00",10942,-0.002649335,"NAN","NAN",0.01440576,"NAN","NAN","NAN","NAN","NAN",3608.179,2491.948,2894.597,2100.484,2196.672
"2014-12-20 00:00:00",11002,-0.001324659,"NAN","NAN",0.01274984,"NAN","NAN","NAN","NAN","NAN",3609.024,2489.033,2893.184,2100.541,2198.224
"2014-12-20 01:00:00",11062,-0.000827957,"NAN","NAN",0.01357849,"NAN","NAN","NAN","NAN","NAN",3608.37,2489.842,2895.495,2101.34,2198.28
"2014-12-20 02:00:00",11122,-0.001324675,"NAN","NAN",0.01092857,"NAN","NAN","NAN","NAN","NAN",3606.832,2490.556,2894.712,2102.059,2198.251
"2014-12-20 03:00:00",11182,-0.001159083,"NAN","NAN",0.008775912,"NAN","NAN","NAN","NAN","NAN",3606.072,2489.8,2893.955,2102.796,2197.497
"2014-12-20 04:00:00",11242,0.003146089,"NAN","NAN",0.01341228,"NAN","NAN","NAN","NAN","NAN",3606.736,2491.235,2892.398,2106.477,2198.193
"2014-12-20 05:00:00",11302,0.002980551,"NAN","NAN",0.0155651,"NAN","NAN","NAN","NAN","NAN",3606.122,2490.58,2891.758,2105.808,2197.527
"2014-12-20 06:00:00",11362,0.002152732,"NAN","NAN",0.009273307,"NAN","NAN","NAN","NAN","NAN",3613.068,2487.013,2893.437,2105.945,2199.907
"2014-12-20 07:00:00",11422,0.0008279744,"NAN","NAN",0.01043247,"NAN","NAN","NAN","NAN","NAN",3612.142,2490.618,2894.039,2107.332,2201.289
"2014-12-20 08:00:00",11482,-0.004636057,"NAN","NAN",0.006954086,"NAN","NAN","NAN","NAN","NAN",3608.038,2490.359,2894.483,2107.112,2198.823
"2014-12-20 09:00:00",11542,-0.003311203,"NAN","NAN",0.006953526,"NAN","NAN","NAN","NAN","NAN",3615.725,2487.768,2893.325,2106.812,2200.001
"2014-12-20 10:00:00",11602,0.002814677,"NAN","NAN",0.005629359,"NAN","NAN","NAN","NAN","NAN",3609.761,2487.768,2892.58,2108.303,2199.255
"2014-12-20 11:00:00",11662,0.001986799,"NAN","NAN",0.003145765,"NAN","NAN","NAN","NAN","NAN",3609.093,2490.572,2891.748,2105.801,2198.266
"2014-12-20 12:00:00",11722,0.0009934986,"NAN","NAN",0.003642828,"NAN","NAN","NAN","NAN","NAN",3611.369,2489.854,2894.017,2108.807,2199.781
"2014-12-20 13:00:00",11782,0.0003311188,"NAN","NAN",0.0009933565,"NAN","NAN","NAN","NAN","NAN",3612.56,2488.901,2892.284,2106.394,2198.852
"2014-12-20 14:00:00",11842,0.0001655683,"NAN","NAN",0.001821251,"NAN","NAN","NAN","NAN","NAN",3612.599,2490.419,2895.299,2106.417,2201.858
"2014-12-20 15:00:00",11902,-0.002152472,"NAN","NAN",-0.0006622992,"NAN","NAN","NAN","NAN","NAN",3613.717,2489.93,2895.597,2106.635,2200.594
"2014-12-20 16:00:00",11962,0.001655819,"NAN","NAN",-0.002318146,"NAN","NAN","NAN","NAN","NAN",3613.666,2489.149,2895.556,2105.859,2202.054
"2014-12-20 17:00:00",12022,-0.001324753,"NAN","NAN",-0.001490347,"NAN","NAN","NAN","NAN","NAN",3612.774,2489.049,2893.948,2107.265,2198.983
"2014-12-20 18:00:00",12082,0.0008279593,"NAN","NAN",-0.003311837,"NAN","NAN","NAN","NAN","NAN",3610.692,2486.173,2892.581,2108.102,2199.077
"2014-12-20 19:00:00",12142,-0.0006623436,"NAN","NAN",-0.002483789,"NAN","NAN","NAN","NAN","NAN",3612.822,2485.353,2893.24,2105.802,2198.266
"2014-12-20 20:00:00",12202,-0.007782658,"NAN","NAN",-0.002318236,"NAN","NAN","NAN","NAN","NAN",3613.596,2486.118,2895.5,2107.309,2199.029
"2014-12-20 21:00:00",12262,0,"NAN","NAN",0.001655663,"NAN","NAN","NAN","NAN","NAN",3610.374,2487.445,2893.071,2106.424,2201.12
"2014-12-20 22:00:00",12322,0.0003311091,"NAN","NAN",0.0004966636,"NAN","NAN","NAN","NAN","NAN",3611.116,2485.951,2890.831,2106.422,2199.627
"2014-12-20 23:00:00",12382,0.0001655625,"NAN","NAN",-0.001490066,"NAN","NAN","NAN","NAN","NAN",3609.818,2487.807,2889.644,2107.591,2197.799
"2014-12-21 00:00:00",12442,-0.0006622613,"NAN","NAN",-0.001821219,"NAN","NAN","NAN","NAN","NAN",3610.239,2488.843,2889.98,2107.837,2198.055
"2014-12-21 01:00:00",12502,-0.0008278209,"NAN","NAN",-0.0008278209,"NAN","NAN","NAN","NAN","NAN",3607.911,2485.798,2889.908,2106.292,2198
"2014-12-21 02:00:00",12562,-0.0006622232,"NAN","NAN",-0.002648893,"NAN","NAN","NAN","NAN","NAN",3603.648,2483.706,2890.076,2107.906,2198.128
"2014-12-21 03:00:00",12622,-0.001158921,"NAN","NAN",0.001655601,"NAN","NAN","NAN","NAN","NAN",3605.945,2483.747,2887.142,2104.213,2195.182
"2014-12-21 04:00:00",12682,-0.001490212,"NAN","NAN",-0.001490211,"NAN","NAN","NAN","NAN","NAN",3603.992,2480.96,2888.115,2105.871,2195.355
"2014-12-21 05:00:00",12742,-0.001324729,"NAN","NAN",-0.0001655911,"NAN","NAN","NAN","NAN","NAN",3606.266,2482.477,2888.145,2105.892,2195.378
"2014-12-21 06:00:00",12802,-0.001655827,"NAN","NAN",-0.005298647,"NAN","NAN","NAN","NAN","NAN",3603.912,2482.397,2888.797,2107.315,2196.798
"2014-12-21 07:00:00",12862,-0.001324761,"NAN","NAN",-0.004305472,"NAN","NAN","NAN","NAN","NAN",3603.82,2482.333,2887.977,2108.753,2195.25
"2014-12-21 08:00:00",12922,-0.002318057,"NAN","NAN",-0.004967265,"NAN","NAN","NAN","NAN","NAN",3603.04,2481.564,2887.204,2105.004,2195.229
"2014-12-21 09:00:00",12982,-0.001821179,"NAN","NAN",-0.004304607,"NAN","NAN","NAN","NAN","NAN",3601.426,2479.988,2886.36,2106.424,2195.901
"2014-12-21 10:00:00",13042,-0.001986773,"NAN","NAN",-0.003973545,"NAN","NAN","NAN","NAN","NAN",3601.654,2481.123,2887.436,2106.121,2194.839
"2014-12-21 11:00:00",13102,-0.001986801,"NAN","NAN",-0.002317935,"NAN","NAN","NAN","NAN","NAN",3602.306,2479.567,2886.616,2106.066,2194.782
"2014-12-21 12:00:00",13162,-0.001821264,"NAN","NAN",-0.003311388,"NAN","NAN","NAN","NAN","NAN",3600.417,2480.784,2886.297,2105.834,2194.54
"2014-12-21 13:00:00",13222,-0.001324622,"NAN","NAN",-0.001821355,"NAN","NAN","NAN","NAN","NAN",3602.251,2480.275,2886.572,2105.289,2194.749
"2014-12-21 14:00:00",13282,-0.0006622725,"NAN","NAN",-0.003476931,"NAN","NAN","NAN","NAN","NAN",3600.749,2479.522,2885.818,2106.774,2195.488
"2014-12-21 15:00:00",13342,-0.001821331,"NAN","NAN",-0.001324604,"NAN","NAN","NAN","NAN","NAN",3601.559,2480.312,2885.124,2103.829,2194.781
"2014-12-21 16:00:00",13402,-0.0009934256,"NAN","NAN",-0.00182128,"NAN","NAN","NAN","NAN","NAN",3602.304,2478.821,2884.378,2104.574,2194.036
"2014-12-21 17:00:00",13462,0.0003311142,"NAN","NAN",0.000496685,"NAN","NAN","NAN","NAN","NAN",3601.608,2479.6,2885.163,2105.349,2194.812
"2014-12-21 18:00:00",13522,0.0003311093,"NAN","NAN",0.0008277732,"NAN","NAN","NAN","NAN","NAN",3600.839,2479.584,2886.635,2106.826,2195.542
"2014-12-21 19:00:00",13582,0.0003311205,"NAN","NAN",0.0009933615,"NAN","NAN","NAN","NAN","NAN",3609.015,2480.313,2886.616,2105.321,2197.764
"2014-12-21 20:00:00",13642,0.0003311271,"NAN","NAN",0.003476835,"NAN","NAN","NAN","NAN","NAN",3608.27,2480.313,2885.87,2106.066,2199.255
"2014-12-21 21:00:00",13702,-0.0003311403,"NAN","NAN",0.003973684,"NAN","NAN","NAN","NAN","NAN",3610.506,2478.822,2888.107,2106.066,2199.255
"2014-12-21 22:00:00",13762,-0.000331123,"NAN","NAN",0.0008278065,"NAN","NAN","NAN","NAN","NAN",3609.761,2481.804,2888.107,2106.066,2198.51
"2014-12-21 23:00:00",13822,-0.0006622865,"NAN","NAN",0.002980289,"NAN","NAN","NAN","NAN","NAN",3609.761,2484.786,2888.107,2105.321,2200.001
"2014-12-22 00:00:00",13882,-0.000827821,"NAN","NAN",0.01192062,"NAN","NAN","NAN","NAN","NAN",3608.27,2487.768,2884.379,2106.812,2200.746
"2014-12-22 01:00:00",13942,-0.0009934015,"NAN","NAN",0.008609481,"NAN","NAN","NAN","NAN","NAN",3609.761,2486.277,2889.598,2106.066,2200.746
"2014-12-22 02:00:00",14002,-0.001490215,"NAN","NAN",0.01076267,"NAN","NAN","NAN","NAN","NAN",3610.099,2484.505,2887.781,2104.338,2200.498
"2014-12-22 03:00:00",14062,-0.001821039,"NAN","NAN",0.009436292,"NAN","NAN","NAN","NAN","NAN",3608.404,2485.111,2887.618,2104.219,2200.374
"2014-12-22 04:00:00",14122,-0.001986521,"NAN","NAN",0.01340902,"NAN","NAN","NAN","NAN","NAN",3607.659,2485.111,2886.873,2105.71,2200.374
"2014-12-22 05:00:00",14182,-0.002317572,"NAN","NAN",0.01688517,"NAN","NAN","NAN","NAN","NAN",3605.423,2484.365,2885.382,2104.965,2200.374
"2014-12-22 06:00:00",14242,-0.002152016,"NAN","NAN",0.0148986,"NAN","NAN","NAN","NAN","NAN",3609.284,2483.199,2887.129,2106.099,2199.256
"2014-12-22 07:00:00",14302,-0.00198653,"NAN","NAN",0.01655442,"NAN","NAN","NAN","NAN","NAN",3604.812,2486.925,2886.383,2103.117,2198.51
"2014-12-22 08:00:00",14362,-0.001986593,"NAN","NAN",0.006953077,"NAN","NAN","NAN","NAN","NAN",3605.557,2482.454,2886.383,2103.117,2197.765
"2014-12-22 09:00:00",14422,-0.001986649,"NAN","NAN",0.01787984,"NAN","NAN","NAN","NAN","NAN",3604.812,2483.199,2887.129,2104.608,2198.51
"2014-12-22 10:00:00",14482,-0.001158838,"NAN","NAN",0.01754812,"NAN","NAN","NAN","NAN","NAN",3605.557,2480.963,2886.383,2103.117,2197.765
"2014-12-22 11:00:00",14542,-0.0004966461,"NAN","NAN",0.01274724,"NAN","NAN","NAN","NAN","NAN",3607.793,2483.944,2887.129,2101.627,2197.765
"2014-12-22 12:00:00",14602,-0.0009933098,"NAN","NAN",0.01225082,"NAN","NAN","NAN","NAN","NAN",3606.302,2481.708,2887.874,2103.863,2197.765
"2014-12-22 13:00:00",14662,-0.00165549,"NAN","NAN",0.01489941,"NAN","NAN","NAN","NAN","NAN",3605.557,2483.199,2887.129,2105.353,2197.02
"2014-12-22 14:00:00",14722,-0.001158898,"NAN","NAN",0.01009897,"NAN","NAN","NAN","NAN","NAN",3603.294,2481.69,2885.616,2103.102,2197.749
"2014-12-22 15:00:00",14782,-0.0008277917,"NAN","NAN",0.007781242,"NAN","NAN","NAN","NAN","NAN",3603.303,2481.696,2887.115,2103.107,2199.245
"2014-12-22 16:00:00",14842,-0.0008277317,"NAN","NAN",0.008277318,"NAN","NAN","NAN","NAN","NAN",3604.064,2481.707,2885.636,2102.37,2197.018
"2014-12-22 17:00:00",14902,0.003311014,"NAN","NAN",0.00943639,"NAN","NAN","NAN","NAN","NAN",3604.064,2481.707,2886.381,2103.116,2195.528
"2014-12-22 18:00:00",14962,0.002979995,"NAN","NAN",0.007284432,"NAN","NAN","NAN","NAN","NAN",3604.835,2480.234,2887.893,2103.131,2194.053
"2014-12-22 19:00:00",15022,0.001489853,"NAN","NAN",0.006456029,"NAN","NAN","NAN","NAN","NAN",3604.519,2483.51,2888.236,2101.89,2197.295
"2014-12-22 20:00:00",15082,0.0009932298,"NAN","NAN",0.007945837,"NAN","NAN","NAN","NAN","NAN",3605.829,2482.641,2889.582,2104.767,2195.695
"2014-12-22 21:00:00",15142,0.001489923,"NAN","NAN",0.007284067,"NAN","NAN","NAN","NAN","NAN",3605.63,2481.759,2890.168,2103.906,2197.81
"2014-12-22 22:00:00",15202,0.000662188,"NAN","NAN",0.006290786,"NAN","NAN","NAN","NAN","NAN",3606.829,2483.562,2889.787,2102.679,2198.086
"2014-12-22 23:00:00",15262,0.0001655406,"NAN","NAN",0.006787165,"NAN","NAN","NAN","NAN","NAN",3606.165,2482.127,2888.361,2104.218,2197.391
"2014-12-23 00:00:00",15322,0.0001655389,"NAN","NAN",0.008939079,"NAN","NAN","NAN","NAN","NAN",3606.339,2480.988,2886.412,2101.648,2197.787
"2014-12-23 01:00:00",15382,-0.0003311062,"NAN","NAN",0.00910542,"NAN","NAN","NAN","NAN","NAN",3606.371,2480.265,2890.165,2104.648,2198.552
"2014-12-23 02:00:00",15442,0,"NAN","NAN",0.009932749,"NAN","NAN","NAN","NAN","NAN",3604.812,2483.199,2889.364,2103.117,2197.765
"2014-12-23 03:00:00",15502,-0.0003311008,"NAN","NAN",0.005297614,"NAN","NAN","NAN","NAN","NAN",3606.302,2483.199,2887.129,2104.608,2197.765
"2014-12-23 04:00:00",15562,-0.0004966555,"NAN","NAN",0.0004966555,"NAN","NAN","NAN","NAN","NAN",3605.557,2482.454,2889.364,2103.863,2197.02
"2014-12-23 05:00:00",15622,-0.0003310929,"NAN","NAN",0.002979836,"NAN","NAN","NAN","NAN","NAN",3604.812,2484.689,2888.619,2102.372,2197.765
"2014-12-23 06:00:00",15682,-0.0003310905,"NAN","NAN",0.002814269,"NAN","NAN","NAN","NAN","NAN",3605.557,2483.199,2887.129,2103.117,2198.51
"2014-12-23 07:00:00",15742,-0.0003311109,"NAN","NAN",0.001158888,"NAN","NAN","NAN","NAN","NAN",3606.302,2482.454,2887.874,2104.608,2199.256
"2014-12-23 08:00:00",15802,0,"NAN","NAN",0.0001655362,"NAN","NAN","NAN","NAN","NAN",3604.812,2481.708,2890.11,2101.627,2198.51
"2014-12-23 09:00:00",15862,-0.0003310907,"NAN","NAN",0.001324363,"NAN","NAN","NAN","NAN","NAN",3602.576,2480.963,2889.364,2103.863,2198.51
"2014-12-23 10:00:00",15922,0,"NAN","NAN",0.002317635,"NAN","NAN","NAN","NAN","NAN",3602.576,2481.708,2890.11,2103.863,2199.256
"2014-12-23 11:00:00",15982,-0.0001655461,"NAN","NAN",0.002317645,"NAN","NAN","NAN","NAN","NAN",3603.321,2482.454,2889.364,2103.117,2197.765
"2014-12-23 12:00:00",16042,-0.0004966251,"NAN","NAN",0,"NAN","NAN","NAN","NAN","NAN",3604.549,2482.04,2890.496,2104.889,2200.295
"2014-12-23 13:00:00",16102,-0.0003310957,"NAN","NAN",0.004138698,"NAN","NAN","NAN","NAN","NAN",3605.42,2484.363,2889.852,2104.218,2198.136
"2014-12-23 14:00:00",16162,0,"NAN","NAN",0.001655494,"NAN","NAN","NAN","NAN","NAN",3606.165,2485.109,2889.852,2103.472,2197.391
"2014-12-23 15:00:00",16222,-0.0004966322,"NAN","NAN",0.001655441,"NAN","NAN","NAN","NAN","NAN",3604.675,2482.872,2891.343,2104.963,2198.136
"2014-12-23 16:00:00",16282,-0.0006622079,"NAN","NAN",0.00148997,"NAN","NAN","NAN","NAN","NAN",3605.42,2482.872,2891.343,2103.472,2198.136
"2014-12-23 17:00:00",16342,-0.0008277749,"NAN","NAN",-0.001489995,"NAN","NAN","NAN","NAN","NAN",3606.911,2483.618,2891.343,2104.218,2198.881
"2014-12-23 18:00:00",16402,-0.0004966512,"NAN","NAN",-0.001158853,"NAN","NAN","NAN","NAN","NAN",3608.402,2483.618,2891.343,2104.963,2198.881
"2014-12-23 19:00:00",16462,-0.000165551,"NAN","NAN",0.0009933057,"NAN","NAN","NAN","NAN","NAN",3605.42,2483.618,2893.579,2106.454,2201.117
"2014-12-23 20:00:00",16522,-0.0001655541,"NAN","NAN",0.001655541,"NAN","NAN","NAN","NAN","NAN",3606.165,2485.854,2892.088,2104.963,2200.372
"2014-12-23 21:00:00",16582,-0.0001655431,"NAN","NAN",0.003145347,"NAN","NAN","NAN","NAN","NAN",3606.165,2483.618,2892.088,2107.199,2200.372
"2014-12-23 22:00:00",16642,-0.0003310943,"NAN","NAN",0.001821018,"NAN","NAN","NAN","NAN","NAN",3605.42,2485.109,2891.343,2104.963,2198.136
"2014-12-23 23:00:00",16702,-0.0004966526,"NAN","NAN",0.001158856,"NAN","NAN","NAN","NAN","NAN",3605.42,2485.109,2891.343,2104.218,2199.627
"2014-12-24 00:00:00",16762,-0.0003311013,"NAN","NAN",0.00264881,"NAN","NAN","NAN","NAN","NAN",3606.165,2483.618,2890.597,2104.963,2200.372
"2014-12-24 01:00:00",16822,0.0003311042,"NAN","NAN",0.002317729,"NAN","NAN","NAN","NAN","NAN",3608.483,2483.674,2892.153,2106.501,2201.167
"2014-12-24 02:00:00",16882,0,"NAN","NAN",0.00248343,"NAN","NAN","NAN","NAN","NAN",3607.38,2486.177,2892.464,2105.237,2199.167
"2014-12-24 03:00:00",16942,0,"NAN","NAN",0.0008278998,"NAN","NAN","NAN","NAN","NAN",3606.375,2484.508,2892.256,2105.831,2201.991
"2014-12-24 04:00:00",17002,-0.0004967269,"NAN","NAN",0.0003311513,"NAN","NAN","NAN","NAN","NAN",3607.088,2483.74,2892.976,2108.048,2200.48
"2014-12-24 05:00:00",17062,-0.0008278533,"NAN","NAN",0.001159007,"NAN","NAN","NAN","NAN","NAN",3607.906,2485.28,2892.288,2104.363,2204.251
"2014-12-24 06:00:00",17122,-0.00182115,"NAN","NAN",0.002980064,"NAN","NAN","NAN","NAN","NAN",3607.659,2487.347,2894.326,2104.965,2198.883
"2014-12-24 07:00:00",17182,-0.001324291,"NAN","NAN",0.001986437,"NAN","NAN","NAN","NAN","NAN",3609.543,2484.868,2892.553,2105.504,2202.395
"2014-12-24 08:00:00",17242,-0.000827713,"NAN","NAN",-0.0003310852,"NAN","NAN","NAN","NAN","NAN",3610.412,2484.953,2892.653,2107.068,2202.471
"2014-12-24 09:00:00",17302,-0.0006621804,"NAN","NAN",-0.0004966353,"NAN","NAN","NAN","NAN","NAN",3609.023,2488.005,2893.479,2105.636,2201.042
"2014-12-24 10:00:00",17362,0,"NAN","NAN",0.0003310594,"NAN","NAN","NAN","NAN","NAN",3609.068,2485.8,2893.516,2106.408,2202.56
"2014-12-24 11:00:00",17422,0.0003310801,"NAN","NAN",0.00182094,"NAN","NAN","NAN","NAN","NAN",3606.895,2487.334,2892.821,2106.445,2201.108
"2014-12-24 12:00:00",17482,0.0003310817,"NAN","NAN",-0.0003310817,"NAN","NAN","NAN","NAN","NAN",3608.379,2488.074,2892.815,2105.695,2202.594
"2014-12-24 13:00:00",17542,0.0003310922,"NAN","NAN",0.0008277304,"NAN","NAN","NAN","NAN","NAN",3609.7,2485.721,2892.679,2106.342,2200.255
"2014-12-24 14:00:00",17602,-0.0006621759,"NAN","NAN",-0.000331088,"NAN","NAN","NAN","NAN","NAN",3607.05,2484.691,2890.856,2106.845,2199.257
"2014-12-24 15:00:00",17662,-0.001986509,"NAN","NAN",-0.0003310927,"NAN","NAN","NAN","NAN","NAN",3609.708,2487.963,2893.431,2106.346,2201.751
"2014-12-24 16:00:00",17722,-0.007284144,"NAN","NAN",0.0004966462,"NAN","NAN","NAN","NAN","NAN",3609.147,2488.09,2892.833,2104.963,2201.117
"2014-12-24 17:00:00",17782,-0.003311203,"NAN","NAN",0.0003311203,"NAN","NAN","NAN","NAN","NAN",3612.278,2488.193,2894.444,2105.05,2201.208
"2014-12-24 18:00:00",17842,-0.0001655637,"NAN","NAN",0.00033113,"NAN","NAN","NAN","NAN","NAN",3611.241,2489.251,2894.808,2106.806,2202.231
"2014-12-24 19:00:00",17902,-0.00546378,"NAN","NAN",0.001986829,"NAN","NAN","NAN","NAN","NAN",3613.104,2489.507,2894.36,2106.277,2202.457
"2014-12-24 20:00:00",17962,-0.003311178,"NAN","NAN",0.001158912,"NAN","NAN","NAN","NAN","NAN",3611.629,2491.756,2894.374,2107.778,2200.977
"2014-12-24 21:00:00",18022,-0.002317823,"NAN","NAN",0.003476735,"NAN","NAN","NAN","NAN","NAN",3613.112,2490.259,2893.621,2105.536,2203.208
"2014-12-24 22:00:00",18082,-0.00281463,"NAN","NAN",0.0003311329,"NAN","NAN","NAN","NAN","NAN",3613.013,2490.19,2894.287,2108.461,2202.402
"2014-12-24 23:00:00",18142,-0.002649013,"NAN","NAN",0.002980137,"NAN","NAN","NAN","NAN","NAN",3610.512,2490.754,2890.348,2106.07,2202.986
"2014-12-25 00:00:00",18202,0.002317954,"NAN","NAN",0.00264909,"NAN","NAN","NAN","NAN","NAN",3609.157,2490.102,2891.202,2106.149,2202.324
"2014-12-25 01:00:00",18262,0.00215226,"NAN","NAN",0.004470079,"NAN","NAN","NAN","NAN","NAN",3611.86,2490.424,2895.304,2107.167,2201.863
"2014-12-25 02:00:00",18322,0.000993413,"NAN","NAN",0.003311377,"NAN","NAN","NAN","NAN","NAN",3611.141,2491.188,2891.597,2107.928,2203.37
"2014-12-25 03:00:00",18382,0.001655646,"NAN","NAN",0.004470245,"NAN","NAN","NAN","NAN","NAN",3612.588,2491.157,2893.053,2107.902,2203.343
"2014-12-25 04:00:00",18442,0.001324497,"NAN","NAN",0.002317869,"NAN","NAN","NAN","NAN","NAN",3611.116,2490.425,2893.814,2105.677,2202.609
"2014-12-25 05:00:00",18502,0.001490164,"NAN","NAN",0.005629508,"NAN","NAN","NAN","NAN","NAN",3612.611,2490.427,2895.308,2105.679,2204.103
"2014-12-25 06:00:00",18562,0.0009934232,"NAN","NAN",0.002814699,"NAN","NAN","NAN","NAN","NAN",3611.27,2489.786,2893.192,2106.512,2201.958
"2014-12-25 07:00:00",18622,0.0004967218,"NAN","NAN",0.004801656,"NAN","NAN","NAN","NAN","NAN",3612.955,2490.665,2894.093,2106.625,2203.567
"2014-12-25 08:00:00",18682,0.0006623291,"NAN","NAN",0,"NAN","NAN","NAN","NAN","NAN",3613.548,2492.051,2893.225,2108.773,2201.983
"2014-12-25 09:00:00",18742,0.002317998,"NAN","NAN",0.002980283,"NAN","NAN","NAN","NAN","NAN",3613.378,2491.188,2895.325,2105.691,2204.116
"2014-12-25 10:00:00",18802,0.003642722,"NAN","NAN",0.001655783,"NAN","NAN","NAN","NAN","NAN",3614.886,2491.945,2893.848,2107.192,2202.635
"2014-12-25 11:00:00",18862,0.007285105,"NAN","NAN",0.001986847,"NAN","NAN","NAN","NAN","NAN",3612.542,2491.871,2894.507,2107.875,2201.078
"2014-12-25 12:00:00",18922,0.003973423,"NAN","NAN",-0.0001655588,"NAN","NAN","NAN","NAN","NAN",3611.85,2490.417,2892.314,2107.161,2202.602
"2014-12-25 13:00:00",18982,0.002814408,"NAN","NAN",0.0009933206,"NAN","NAN","NAN","NAN","NAN",3611.778,2488.876,2893.747,2106.373,2203.304
"2014-12-25 14:00:00",19042,0.002648931,"NAN","NAN",0.00546342,"NAN","NAN","NAN","NAN","NAN",3611.116,2487.442,2892.323,2107.168,2204.846
"2014-12-25 15:00:00",19102,0.0009934369,"NAN","NAN",-0.003808175,"NAN","NAN","NAN","NAN","NAN",3610.538,2486.812,2892.457,2106.52,2201.966
"2014-12-25 16:00:00",19162,-0.001324703,"NAN","NAN",-0.003974108,"NAN","NAN","NAN","NAN","NAN",3610.977,2487.86,2892.808,2105.284,2203.725
"2014-12-25 17:00:00",19222,-0.0009934424,"NAN","NAN",-0.007285244,"NAN","NAN","NAN","NAN","NAN",3611.729,2489.356,2892.068,2109.017,2205.22
"2014-12-25 18:00:00",19282,-0.005960731,"NAN","NAN",-0.002152486,"NAN","NAN","NAN","NAN","NAN",3611.729,2489.356,2894.305,2106.034,2205.22
